Single Tooth Removal - Simple Extraction	D7140	0	79	FALSE
Extraction - Erupted Tooth	D7210	0	145	FALSE
Extraction - Impacted Wisdom Tooth (Soft Tissue)	D7220	0	183	FALSE
Extraction - Impacted Wisdom Tooth (Partial Bony)	D7230	0	233	FALSE
Removal Of Impacted Tooth - Completely Bony	D7240	0	278	FALSE
Removal Of Impacted Tooth - Completely Bony, With Unusual Surgical Complications	D7241	0	326	FALSE
Removal Of Residual Tooth Roots (Cutting Procedure)	D7250	0	152	FALSE
Oroantral Fistula Closure	D7260	0	301	FALSE
Primary Closure Of A Sinus Perforation	D7261	0	351	FALSE
Tooth Reimplantation And/Or Stabilization Of Accidentally Evulsed Or Displaced Tooth	D7270	0	232	FALSE
Tooth Transplantation (Includes Reimplantation From One Site To Another And Splinting And/Or Stabilization)	D7272	0	227	FALSE
Exposure Of An Unerupted Tooth	D7280	0	220	FALSE
Mobilization Of Erupted Or Malpositioned Tooth To Aid Eruption	D7282	0	250	FALSE
Placement Of Device To Facilitate Eruption Of Impacted Tooth	D7283	0	180	FALSE
Incisional Biopsy Of Oral Tissue-Hard (Bone, Tooth)	D7285	0	326	FALSE
Incisional Biopsy Of Oral Tissue-Soft	D7286	0	133	FALSE
Exfoliative Cytological Sample Collection	D7287	0	61	FALSE
Brush Biopsy - Transepithelial Sample Collection	D7288	0	82	FALSE
Surgical Repositioning Of Teeth	D7290	0	243	FALSE
Transseptal Fiberotomy/Supra Crestal Fiberotomy, By Report	D7291	0	119	FALSE
Placement Of Temporary Anchorage Device [Screw Retained Plate] Requiring Flap; Includes Device Removal	D7292	0	309	FALSE
Placement Of Temporary Anchorage Device Requiring Flap; Includes Device Removal	D7293	0	263	FALSE
Placement Of Temporary Anchorage Device Without Flap; Includes Device Removal	D7294	0	201	FALSE
Alveoloplasty In Conjunction With Extractions - Four Or More Teeth Or Tooth Spaces, Per Quadrant	D7310	0	132	FALSE
Alveoloplasty In Conjunction With Extractions - One To Three Teeth Or Tooth Spaces, Per Quadrant	D7311	0	94	FALSE
Alveoloplasty Not In Conjunction With Extractions - Four Or More Teeth Or Tooth Spaces, Per Quadrant	D7320	0	169	FALSE
Alveoloplasty Not In Conjunction With Extractions - One To Three Teeth Or Tooth Spaces, Per Quadrant	D7321	0	134	FALSE
Vestibuloplasty - Ridge Extension (Secondary Epithelialization)	D7340	0	470	FALSE
Vestibuloplasty - Ridge Extension (Including Soft Tissue Grafts, Muscle Reattachment, Revision Of Soft Tissue Attachment And Management Of Hypertrophied And Hyperplastic Tissue)	D7350	0	1628	FALSE
Excision Of Benign Lesion Up To 1.25 Cm	D7410	0	210	FALSE
Excision Of Benign Lesion Greater Than 1.25 Cm	D7411	0	253	FALSE
Excision Of Benign Lesion, Complicated	D7412	0	279	FALSE
Excision Of Malignant Lesion Up To 1.25 Cm	D7413	0	174	FALSE
Excision Of Malignant Lesion Greater Than 1.25 Cm	D7414	0	253	FALSE
Excision Of Malignant Lesion, Complicated	D7415	0	279	FALSE
Excision Of Malignant Tumor - Lesion Diameter Up To 1.25 Cm	D7440	0	218	FALSE
Excision Of Malignant Tumor - Lesion Diameter Greater Than 1.25 Cm	D7441	0	230	FALSE
Removal Of Benign Odontogenic Cyst Or Tumor - Lesion Diameter Up To 1.25 Cm	D7450	0	228	FALSE
Removal Of Benign Odontogenic Cyst Or Tumor - Lesion Diameter Greater Than 1.25 Cm	D7451	0	383	FALSE
Removal Of Benign Nonodontogenic Cyst Or Tumor - Lesion Diameter Up To 1.25 Cm	D7460	0	185	FALSE
Removal Of Benign Nonodontogenic Cyst Or Tumor - Lesion Diameter Greater Than 1.25 Cm	D7461	0	392	FALSE
Destruction Of Lesion(S) By Physical Or Chemical Method, By Report	D7465	0	87	FALSE
Removal Of Lateral Exostosis (Maxilla Or Mandible)	D7471	0	281	FALSE
Removal Of Torus Palatinus	D7472	0	282	FALSE
Removal Of Torus Mandibularis	D7473	0	283	FALSE
Reduction Of Osseous Tuberosity	D7485	0	245	FALSE
Radical Resection Of Maxilla Or Mandible	D7490	0	545	FALSE
Incision And Drainage Of Abscess - Intraoral Soft Tissue	D7510	0	96	FALSE
Incision And Drainage Of Abscess - Intraoral Soft Tissue - Complicated (Includes Drainage Of Multiple Fascial Spaces)	D7511	0	107	FALSE
Incision And Drainage Of Abscess - Extraoral Soft Tissue	D7520	0	131	FALSE
Incision And Drainage Of Abscess - Extraoral Soft Tissue - Complicated (Includes Drainage Of Multiple Fascial Spaces)	D7521	0	120	FALSE
Removal Of Foreign Body From Mucosa, Skin, Or Subcutaneous Alveolar Tissue	D7530	0	137	FALSE
Removal Of Reaction Producing Foreign Bodies, Musculoskeletal System	D7540	0	211	FALSE
Partial Ostectomy/Sequestrectomy For  Removal Of Non-Vital Bone	D7550	0	237	FALSE
Maxillary Sinusotomy For Removal Of Tooth Fragment Or Foreign Body	D7560	0	294	FALSE
Maxilla - Open Reduction (Teeth Immobilized, If Present)	D7610	0	432	FALSE
Maxilla - Closed Reduction (Teeth Immobilized, If Present)	D7620	0	473	FALSE
Mandible - Open Reduction (Teeth Immobilized, If Present)	D7630	0	1530	FALSE
Mandible - Closed Reduction (Teeth Immobilized, If Present)	D7640	0	1231	FALSE
Malar And/Or Zygomatic Arch - Open Reduction	D7650	0	598	FALSE
Malar And/Or Zygomatic Arch - Closed Reduction	D7660	0	222	FALSE
Alveolus - Closed Reduction, May Include Stabilization Of Teeth	D7670	0	507	FALSE
Alveolus - Open Reduction, May Include Stabilization Of Teeth	D7671	0	670	FALSE
Facial Bones - Complicated Reduction With Fixation And Multiple Surgical Approaches	D7680	0	2204	FALSE
Maxilla - Open Reduction	D7710	0	1268	FALSE
Maxilla - Closed Reduction	D7720	0	1018	FALSE
Mandible - Open Reduction	D7730	0	1741	FALSE
Mandible - Closed Reduction	D7740	0	1275	FALSE
Malar And/Or Zygomatic Arch - Open Reduction	D7750	0	1269	FALSE
Malar And/Or Zygomatic Arch - Closed Reduction	D7760	0	102	FALSE
Alveolus - Open Reduction Stabilization Of Teeth	D7770	0	344	FALSE
Alveolus, Closed Reduction Stabilization Of Teeth	D7771	0	665	FALSE
Facial Bones - Complicated Reduction With Fixation And Multiple Approaches	D7780	0	852	FALSE
Open Reduction Of Dislocation	D7810	0	337	FALSE
Closed Reduction Of Dislocation	D7820	0	117	FALSE
Manipulation Under Anesthesia	D7830	0	105	FALSE
Condylectomy	D7840	0	297	FALSE
Surgical Discectomy, With/Without Implant	D7850	0	315	FALSE
Disc Repair	D7852	0	38	FALSE
Joint Reconstruction	D7858	0	2276	FALSE
Arthrotomy	D7860	0	162	FALSE
Arthroplasty	D7865	0	984	FALSE
Arthrocentesis	D7870	0	108	FALSE
Non-Arthroscopic Lysis And Lavage	D7871	0	207	FALSE
Arthroscopy - Diagnosis, With Or Without Biopsy	D7872	0	154	FALSE
Arthroscopy: Lavage And Lysis Of Adhesions	D7873	0	964	FALSE
Arthroscopy: Disc Repositioning And Stabilization	D7874	0	316	FALSE
Arthroscopy: Synovectomy	D7875	0	316	FALSE
Arthroscopy: Discectomy	D7876	0	263	FALSE
Occlusal Orthotic Device, By Report	D7880	0	596	FALSE
Occlusal Orthotic Device Adjustment	D7881	0	65	FALSE
Occlusal Orthotic Device Adjustment	D7881	0	65	FALSE
Suture Of Recent Small Wounds Up To 5 Cm	D7910	0	74	FALSE
Complicated Suture - Up To 5 Cm	D7911	0	117	FALSE
Complicated Suture - Greater Than 5 Cm	D7912	0	135	FALSE
Skin Graft (Identify Defect Covered, Location And Type Of Graft)	D7920	0	428	FALSE
Osteoplasty - For Orthognathic Deformities	D7940	0	478	FALSE
Osteotomy - Mandibular Rami	D7941	0	3287	FALSE
Osteotomy - Mandibular Rami With Bone Graft; Includes Obtaining The Graft	D7943	0	950	FALSE
Osteotomy - Segmented Or Subapical	D7944	0	2085	FALSE
Osteotomy - Body Of Mandible	D7945	0	1319	FALSE
Lefort I (Maxilla - Total)	D7946	0	3576	FALSE
Lefort I (Maxilla - Segmented)	D7947	0	1467	FALSE
Lefort Ii Or Lefort Iii (Osteoplasty Of Facial Bones For Midface Hypoplasia Or Retrusion) - Without Bone Graft	D7948	0	432	FALSE
Lefort Ii Or Lefort Iii - With Bone Graft	D7949	0	2116	FALSE
Osseous, Osteoperiosteal, Or Cartilage Graft Of The Mandible Or Maxilla - Autogenous Or Nonautogenous, By Report	D7950	0	1260	FALSE
Sinus Augmentation With Bone Or Bone Substitutes Via A Lateral Open Approach	D7951	0	1785	FALSE
Bone Replacement Graft For Ridge Preservation - Per Site	D7953	0	267	FALSE
Frenulectomy - Also Known As Frenectomy Or Frenotomy - Separate Procedure Not Incidental To Another Procedure	D7960	0	208	FALSE
Frenuloplasty	D7963	0	267	FALSE
Excision Of Hyperplastic Tissue - Per Arch	D7970	0	221	FALSE
Excision Of Pericoronal Gingiva	D7971	0	125	FALSE
Surgical Reduction Of Fibrous Tuberosity	D7972	0	202	FALSE
Surgical Sialolithotomy	D7980	0	272	FALSE
Sialodochoplasty	D7982	0	569	FALSE
Closure Of Salivary Fistula	D7983	0	548	FALSE
Emergency Tracheotomy	D7990	0	123	FALSE
Coronoidectomy	D7991	0	604	FALSE
Synthetic Graft - Mandible Or Facial Bones, By Report	D7995	0	286	FALSE
Implant-Mandible For Augmentation Purposes (Excluding Alveolar Ridge), By Report	D7996	0	242	FALSE
Appliance Removal (Not By Dentist Who Placed Appliance), Includes Removal Of Archbar	D7997	0	120	FALSE
Intraoral Placement Of A Fixation Device Not In Conjunction With A Fracture	D7998	0	685	FALSE
Removable Appliance Therapy	D8210	0	613	FALSE
Fixed Appliance Therapy	D8220	0	763	FALSE
Re-Cement Or Re-Bond Fixed Retainer	D8693	0	43	FALSE
Palliative (Emergency) Treatment Of Dental Pain - Minor Procedure	D9110	0	52	FALSE
Fixed Partial Denture Sectioning	D9120	0	84	FALSE
Local Anesthesia Not In Conjunction With Operative Or Surgical Procedures	D9210	0	14	FALSE
Regional Block Anesthesia	D9211	0	15	FALSE
Trigeminal Division Block Anesthesia	D9212	0	15	FALSE
Local Anesthesia In Conjunction With Operative Or Surgical Procedures	D9215	0	0	FALSE
Deep Sedation/General Anesthesia – Each Subsequent 15 Minute Increment	D9223	0	109	FALSE
Inhalation Of Nitrous Oxide/Analgesia, Anxiolysis	D9230	0	32	FALSE
Intravenous Moderate (Conscious) Sedation/Analgesia – Each Subsequent 15 Minute Increment	D9243	0	95	FALSE
Non-Intravenous Conscious Sedation	D9248	0	162	FALSE
Consultation - Diagnostic Service Provided By Dentist Or Physician Other Than Requesting Dentist Or Physician	D9310	0	69	FALSE
House/Extended Care Facility Call	D9410	0	46	FALSE
Hospital Or Ambulatory Surgical Center Call	D9420	0	160	FALSE
Office Visit For Observation (During Regularly Scheduled Hours) - No Other Services Performed	D9430	0	32	FALSE
Office Visit - After Regularly Scheduled Hours	D9440	0	50	FALSE
Case Presentation, Detailed And Extensive Treatment Planning	D9450	0	14	FALSE
Therapeutic Parenteral Drug, Single Administration	D9610	0	30	FALSE
Therapeutic Parenteral Drugs, Two Or More Administrations, Different Medications	D9612	0	49	FALSE
Drugs Or Medicaments Dispensed In The Office For Home Use	D9630	0	24	FALSE
Application Of Desensitizing Medicament	D9910	0	33	FALSE
Application Of Desensitizing Resin For Cervical And/Or Root Surface, Per Tooth	D9911	0	27	FALSE
Behavior Management, By Report	D9920	0	36	FALSE
Treatment Of Complications (Post-Surgical) - Unusual Circumstances, By Report	D9930	0	48	FALSE
Cleaning And Inspection Of Removable Complete Denture, Maxillary	D9932	0	59	FALSE
Cleaning And Inspection Of Removable Complete Denture, Mandibular	D9933	0	59	FALSE
Cleaning And Inspection Of Removable Partial Denture, Maxillary	D9934	0	59	FALSE
Cleaning And Inspection Of Removable Partial Denture, Mandibular	D9935	0	59	FALSE
Fabrication Of Athletic Mouthguard	D9941	0	84	FALSE
Repair And/Or Reline Of Occlusal Guard	D9942	0	51	FALSE
Occlusal Guard Adjustment	D9943	0	56	FALSE
Occlusion Analysis - Mounted Case	D9950	0	117	FALSE
Occlusal Adjustment - Limited	D9951	0	55	FALSE
Occlusal Adjustment - Complete	D9952	0	198	FALSE
Enamel Microabrasion	D9970	0	30	FALSE
Odontoplasty 1 - 2 Teeth; Includes Removal Of Enamel Projections	D9971	0	46	FALSE
External Bleaching - Per Arch - Performed In Office	D9972	0	209	FALSE
External Bleaching - Per Tooth	D9973	0	47	FALSE
Internal Bleaching - Per Tooth	D9974	0	146	FALSE
